TeamName,Player,Pos,Exp,Options                 Minor,Status,Payroll Salary,Payroll Salary                 Adjusted,Base Salary,Signing Bonus
Tampa Bay Rays,Montgomery                   Mason Montgomery,SP,,3,Pre-Arbitration,740000.00,95472.00,740000.00,-
Tampa Bay Rays,Driscoll                   Logan Driscoll,C,,3,Pre-Arbitration,740000.00,95923.00,740000.00,-
Tampa Bay Rays,Bigge                   Hunter Bigge,RP,,2,Pre-Arbitration,740000.00,159120.00,740000.00,-
Tampa Bay Rays,Caminero                   Junior Caminero,3B,0.01,2,Pre-Arbitration,740000.00,186966.00,740000.00,-
Tampa Bay Rays,Uceta                   Edwin Uceta,RP,1.048,0,Pre-Arbitration,740000.00,405756.00,740000.00,-
Tampa Bay Rays,Rodriguez                   Manuel Rodriguez,RP,1.029,0,Pre-Arbitration,740000.00,421668.00,740000.00,-
Tampa Bay Rays,Lovelady                   Richard Lovelady,RP,2.026,0,Pre-Arbitration,740000.00,525096.00,740000.00,-
Tampa Bay Rays,Kelly                   Kevin Kelly,RP,1,3,Pre-Arbitration,740000.00,672282.00,740000.00,-
Tampa Bay Rays,Springs                   Jeffrey Springs,SP,5.055,0,Arbitration 3 Bypassed,5250000.00,5250000.00,5250000.00,-
Tampa Bay Rays,Fairbanks                   Pete Fairbanks,RP,4.057,0,Arbitration 2 Bypassed,3816666.00,3816666.00,3816666.00,-
Tampa Bay Rays,McClanahan                   Shane McClanahan,SP,2.158,2,Arbitration 1 (S2),3600000.00,3600000.00,3600000.00,-
Tampa Bay Rays,Waguespack                   Jacob Waguespack,SP,1.091,1,Veteran,756000.00,662595.00,756000.00,-
Texas Rangers,deGrom                   Jacob deGrom,SP,9.139,0,Veteran,40000000.00,40000000.00,40000000.00,-
Texas Rangers,Semien                   Marcus Semien,2B,9.118,0,Veteran,26000000.00,26000000.00,26000000.00,-
Texas Rangers,Eovaldi                   Nathan Eovaldi,SP,12.013,0,Veteran,20000000.00,20000000.00,16000000.00,1000000.00
Texas Rangers,Heaney                   Andrew Heaney,SP,8.15,0,Veteran,13000000.00,13000000.00,13000000.00,-
Texas Rangers,Robertson                   David Robertson,RP,14.119,0,Veteran,10000000.00,5000000.00,10000000.00,-
Texas Rangers,Lowe                   Nathaniel Lowe,1B,3.145,1,Arbitration 2 (S2),7500000.00,7500000.00,7500000.00,-
Texas Rangers,Leclerc                   Jose Leclerc,RP,7.041,0,Veteran,6250000.00,6250000.00,6250000.00,-
Texas Rangers,Chafin                   Andrew Chafin,RP,9.02,0,Veteran,4875000.00,1995940.00,4250000.00,-
Texas Rangers,García                   Adolis García,RF,3.095,1,arbitration-avoided-numbers-exchanged,4750000.00,4750000.00,4750000.00,-
Texas Rangers,Yates                   Kirby Yates,RP,9.021,0,Veteran,4500000.00,4500000.00,4500000.00,-
Texas Rangers,Kelly                   Carson Kelly,C,5.161,0,Arbitration 4 (S2),3500000.00,1166654.00,3500000.00,-
Texas Rangers,Dunning                   Dane Dunning,SP,3.083,1,Arbitration 1,3325000.00,3325000.00,3325000.00,-
Texas Rangers,Heim                   Jonah Heim,C,3.097,2,Arbitration 1,3050000.00,3050000.00,3050000.00,-
Texas Rangers,Taveras                   Leody Taveras,CF,2.124,0,Arbitration 1 (S2),2550000.00,2550000.00,2550000.00,-
Texas Rangers,Jankowski                   Travis Jankowski,DH,6.153,0,Veteran,1700000.00,1700000.00,1700000.00,-
Texas Rangers,Sborz                   Josh Sborz,RP,3.055,0,Arbitration 1,1025000.00,1025000.00,1025000.00,-
Texas Rangers,Duffy                   Matt Duffy,3B,8.059,0,Veteran,1000000.00,26882.00,1000000.00,-
Texas Rangers,Duran                   Ezequiel Duran,2B,1.072,1,Pre-Arbitration,754500.00,620568.00,754500.00,-
Texas Rangers,Smith                   Josh H. Smith,DH,1.129,3,Pre-Arbitration,749500.00,749500.00,749500.00,-
Texas Rangers,Bradford                   Cody Bradford,RP,0.086,2,Pre-Arbitration,748500.00,748500.00,748500.00,-
Texas Rangers,Church                   Marc Church,RP,,2,Pre-Arbitration,740000.00,7956.00,740000.00,-
Texas Rangers,Harris                   Dustin Harris,3B,,1,Pre-Arbitration,740000.00,19890.00,740000.00,-
Texas Rangers,Robert                   Daniel Robert,RP,,2,Pre-Arbitration,740000.00,59670.00,740000.00,-
Texas Rangers,Festa                   Matt Festa,RP,1.119,0,Pre-Arbitration,740000.00,194922.00,740000.00,-
Texas Rangers,Ornelas                   Jonathan Ornelas,SS,0.03,1,Pre-Arbitration,740000.00,238680.00,740000.00,-
Texas Rangers,Garabito                   Gerson Garabito,RP,,2,Pre-Arbitration,740000.00,250614.00,740000.00,-
Texas Rangers,Foscue                   Justin Foscue,2B,,2,Pre-Arbitration,740000.00,489294.00,740000.00,-
Texas Rangers,Langford                   Wyatt Langford,LF,,3,Pre-Arbitration,740000.00,740000.00,740000.00,-
Texas Rangers,Scherzer                   Max Scherzer,SP,15.079,0,Veteran,43333334.00,12500000.00,43333334.00,-
Texas Rangers,Seager                   Corey Seager,SS,8.032,0,Veteran,35000000.00,35000000.00,34500000.00,500000.00
Texas Rangers,Gray                   Jon Gray,SP,8.062,0,Veteran,13000000.00,13000000.00,13000000.00,-
Texas Rangers,Mahle                   Tyler Mahle,SP,6.018,0,Veteran,5500000.00,5500000.00,5500000.00,-
Texas Rangers,Ureña                   José Ureña,RP,7.045,0,Veteran,1500000.00,1500000.00,1500000.00,-
Texas Rangers,Jung                   Josh Jung,3B,1.027,3,Pre-Arbitration,756000.00,756000.00,756000.00,-
Texas Rangers,Anderson                   Grant Anderson,RP,0.083,1,Pre-Arbitration,746000.00,365001.00,746000.00,-
Texas Rangers,Carter                   Evan Carter,LF,0.024,3,Pre-Arbitration,745000.00,745000.00,745000.00,-
Texas Rangers,Winn                   Cole Winn,RP,,1,Pre-Arbitration,740000.00,159120.00,740000.00,-
Texas Rangers,Coleman                   Carson Coleman,P,,5,Pre-Arbitration,740000.00,740000.00,740000.00,-
Toronto Blue Jays,Springer                   George Springer,RF,9.166,0,Veteran,24166666.00,24166666.00,22500000.00,1666667.00
Toronto Blue Jays,Gausman                   Kevin Gausman,SP,9.151,0,Veteran,24000000.00,24000000.00,24000000.00,-
Toronto Blue Jays,Bassitt                   Chris Bassitt,SP,7.13,0,Veteran,22000000.00,22000000.00,21000000.00,1000000.00
Toronto Blue Jays,Guerrero Jr.                   Vladimir Guerrero Jr.,1B,4.157,0,Arbitration 3 (S2),19900000.00,19900000.00,19900000.00,-
Toronto Blue Jays,Berríos                   José Berríos,SP,7.044,0,Veteran,18000000.00,18000000.00,17000000.00,1000000.00
Toronto Blue Jays,Green                   Chad Green,RP,7.05,0,Veteran,10500000.00,10500000.00,10500000.00,-
Toronto Blue Jays,Yarbrough                   Ryan Yarbrough,RP,5.117,0,Arbitration 3,3900000.00,1300000.00,3900000.00,-
Toronto Blue Jays,Kirk                   Alejandro Kirk,C,3.047,3,Arbitration 1,2800000.00,2800000.00,2800000.00,-
Toronto Blue Jays,Swanson                   Erik Swanson,RP,4.096,0,Arbitration 2,2750000.00,2750000.00,2750000.00,-
Toronto Blue Jays,Cabrera                   Genesis Cabrera,RP,4.011,0,Arbitration 2,1512500.00,1512500.00,1512500.00,-
Toronto Blue Jays,Tate                   Dillon Tate,RP,4.048,1,Arbitration 2,1500000.00,225820.00,1500000.00,-
Toronto Blue Jays,Clement                   Ernie Clement,SS,1.168,0,Pre-Arbitration,757700.00,757700.00,757700.00,-
Toronto Blue Jays,Francis                   Bowden Francis,SP,0.098,1,Pre-Arbitration,748000.00,691784.00,748000.00,-
Toronto Blue Jays,Schneider                   Davis Schneider,3B,0.059,3,Pre-Arbitration,744900.00,744900.00,744900.00,-
Toronto Blue Jays,Robertson                   Nick Robertson,RP,0.063,1,Pre-Arbitration,740000.00,7956.00,740000.00,-
Toronto Blue Jays,de Geus                   Brett de Geus,RP,1,2,Pre-Arbitration,740000.00,15912.00,740000.00,-
Toronto Blue Jays,Clase                   Jonatan Clase,OF,,1,Pre-Arbitration,740000.00,39780.00,740000.00,-
Toronto Blue Jays,Heineman                   Tyler Heineman,C,2.02,0,Pre-Arbitration,740000.00,47736.00,740000.00,-
Toronto Blue Jays,Lukes                   Nathan Lukes,CF,0.112,1,Pre-Arbitration,740000.00,123318.00,740000.00,-
Toronto Blue Jays,Eisert                   Brandon Eisert,RP,,2,Pre-Arbitration,740000.00,135268.00,740000.00,-
Toronto Blue Jays,De Los Santos                   Luis De Los Santos,SS,,2,Pre-Arbitration,740000.00,167076.00,740000.00,-
Toronto Blue Jays,Loperfido                   Joey Loperfido,LF,,2,Pre-Arbitration,740000.00,238680.00,740000.00,-
Toronto Blue Jays,Berroa                   Steward Berroa,OF,,2,Pre-Arbitration,740000.00,286416.00,740000.00,-
Toronto Blue Jays,Jimenez                   Leonardo Jimenez,SS,,1,Pre-Arbitration,740000.00,350064.00,740000.00,-
Toronto Blue Jays,Burr                   Ryan Burr,RP,1.143,0,Pre-Arbitration,740000.00,369954.00,740000.00,-
Toronto Blue Jays,Barger                   Addison Barger,3B,,1,Pre-Arbitration,740000.00,405756.00,740000.00,-
Toronto Blue Jays,Horwitz                   Spencer Horwitz,1B,0.037,1,Pre-Arbitration,740000.00,453492.00,740000.00,-
Toronto Blue Jays,Little                   Brendon Little,RP,0.003,2,Pre-Arbitration,740000.00,517140.00,740000.00,-
Toronto Blue Jays,Bichette                   Bo Bichette,SS,4.063,0,Arbitration 2 Bypassed,12083333.00,12083333.00,11000000.00,1083333.00
Toronto Blue Jays,Romano                   Jordan Romano,RP,4.051,0,Arbitration 2,7750000.00,7750000.00,7750000.00,-
Toronto Blue Jays,Varsho                   Daulton Varsho,CF,3.128,2,Arbitration 2 (S2),5650000.00,5650000.00,5650000.00,-
Toronto Blue Jays,Manoah                   Alek Manoah,SP,2.063,2,Pre-Arbitration,782500.00,782500.00,782500.00,-
Toronto Blue Jays,Wagner                   Will Wagner,2B,,3,Pre-Arbitration,740000.00,190944.00,740000.00,-
Washington Nationals,Corbin                   Patrick Corbin,SP,11.105,0,Veteran,35416670.00,25000000.00,35000000.00,416670.00
Washington Nationals,Williams                   Trevor Williams,SP,7.027,0,Veteran,7000000.00,7000000.00,7000000.00,-
Washington Nationals,Ruiz                   Keibert Ruiz,C,2.064,0,Pre-Arbitration Bypassed,6375000.00,6375000.00,6000000.00,375000.00
Washington Nationals,Finnegan                   Kyle Finnegan,RP,4,0,Arbitration 2,5100000.00,5100000.00,5100000.00,-
Washington Nationals,Gallo                   Joey Gallo,1B,7.103,0,Veteran,2700000.00,2700000.00,2500000.00,-
Washington Nationals,Law                   Derek Law,RP,4.081,0,Veteran,2000000.00,2000000.00,1500000.00,-
Washington Nationals,Garcia                   Luis Garcia,2B,2.142,0,Arbitration 1 (S2),1950000.00,1950000.00,1950000.00,-
Washington Nationals,Rainey                   Tanner Rainey,RP,4.127,0,Arbitration 3 (S2),1500000.00,1500000.00,1500000.00,-
Washington Nationals,Vargas                   Ildemaro Vargas,2B,4.007,0,Arbitration 2,1100000.00,1100000.00,1100000.00,-
Washington Nationals,Garrett                   Stone Garrett,LF,1.05,2,Pre-Arbitration,798600.00,145996.00,798600.00,-
Washington Nationals,Gore                   MacKenzie Gore,SP,2,3,Pre-Arbitration,749600.00,749600.00,749600.00,-
Washington Nationals,Irvin                   Jake Irvin,SP,0.152,2,Pre-Arbitration,745600.00,745600.00,745600.00,-
Washington Nationals,Ferrer                   José Ferrer,RP,0.094,2,Pre-Arbitration,743000.00,743000.00,743000.00,-
Washington Nationals,Garcia                   Robert Garcia,RP,0.073,3,Pre-Arbitration,742800.00,742800.00,742800.00,-
Washington Nationals,Rutledge                   Jackson Rutledge,SP,0.019,1,Pre-Arbitration,740000.00,23742.00,740000.00,-
Washington Nationals,Baker                   Darren Baker,2B,,3,Pre-Arbitration,740000.00,111384.00,740000.00,-
Washington Nationals,Crews                   Dylan Crews,RF,,3,Pre-Arbitration,740000.00,138495.00,740000.00,-
Washington Nationals,La Sorsa                   Joe La Sorsa,RP,0.088,2,Pre-Arbitration,740000.00,171054.00,740000.00,-
Washington Nationals,Tena                   José Tena,3B,0.042,1,Pre-Arbitration,740000.00,198900.00,740000.00,-
Washington Nationals,Salazar                   Eduardo Salazar,RP,0.021,1,Pre-Arbitration,740000.00,298350.00,740000.00,-
Washington Nationals,Millas                   Drew Millas,C,0.035,2,Pre-Arbitration,740000.00,320517.00,740000.00,-
Washington Nationals,Yepez                   Juan Yepez,1B,1.018,1,Pre-Arbitration,740000.00,342108.00,740000.00,-
Washington Nationals,Wood                   James Wood,LF,,3,Pre-Arbitration,740000.00,360087.00,740000.00,-
Washington Nationals,Lipscomb                   Trey Lipscomb,3B,,2,Pre-Arbitration,740000.00,391743.00,740000.00,-
Washington Nationals,Barnes                   Jacob Barnes,RP,5.112,0,Veteran,740000.00,655080.00,740000.00,-
Washington Nationals,Parker                   Mitchell Parker,SP,,3,Pre-Arbitration,740000.00,664776.00,740000.00,-
Washington Nationals,Young                   Jacob Young,CF,0.037,3,Pre-Arbitration,740000.00,712260.00,740000.00,-
Washington Nationals,Nunez                   Nasim Nunez,SS,,3,Pre-Arbitration,740000.00,740000.00,740000.00,-
Washington Nationals,Strasburg                   Stephen Strasburg,SP,13.118,0,Veteran,35000000.00,23571429.00,35000000.00,-
Washington Nationals,Gray                   Josiah Gray,SP,2.075,3,Pre-Arbitration,757400.00,757400.00,757400.00,-
Washington Nationals,Thompson                   Mason Thompson,RP,2.046,1,Pre-Arbitration,749200.00,749200.00,749200.00,-
Washington Nationals,Cavalli                   Cade Cavalli,SP,1.041,3,Pre-Arbitration,740200.00,740200.00,740200.00,-
Washington Nationals,Adon                   Joan Adon,SP,0.137,0,Pre-Arbitration,740000.00,238680.00,740000.00,-
Washington Nationals,Call                   Alex Call,LF,1.082,2,Pre-Arbitration,740000.00,290394.00,740000.00,-
